gvkey,conm,cik,tic,datadate,fyear,rcp,at,lag1_at,big1_rstr,big05_rstr
023109,GENESIS HEALTHCARE INC,0001351051,GENN,12/31/2020,2020,-1.53,4062.246,4662.14,FALSE,FALSE
023111,MAINSOURCE FINL GROUP INC,0000720002,MSFG,12/31/2004,2004,-0.65,1549.379,1442.729,FALSE,FALSE
023111,MAINSOURCE FINL GROUP INC,0000720002,MSFG,12/31/2017,2017,-1.2,4647.862,4080.257,FALSE,FALSE
023119,SOLAREDGE TECHNOLOGIES INC,0001419612,SEDG,12/31/2019,2019,-20.527,1494.624,964.472,TRUE,TRUE
023119,SOLAREDGE TECHNOLOGIES INC,0001419612,SEDG,12/31/2023,2023,-48.322,4587.731,4265.949,TRUE,TRUE
023146,COHO ENERGY INC,0000908797,COHIQ,12/31/2001,2001,3.238,377.143,366.791,FALSE,TRUE
023150,JERNIGAN CAPITAL INC,0001622353,JCAP,12/31/2016,2016,-0.054,192.779,105.427,FALSE,FALSE
023167,BLUE BIRD CORP,0001589526,BLBD,9/30/2018,2018,-23.961,307.43,295.816,TRUE,TRUE
023167,BLUE BIRD CORP,0001589526,BLBD,9/30/2019,2019,-21.134,365.413,307.43,TRUE,TRUE
023167,BLUE BIRD CORP,0001589526,BLBD,9/30/2020,2020,-8.118,317.415,365.413,TRUE,TRUE
023167,BLUE BIRD CORP,0001589526,BLBD,9/30/2021,2021,-4.331,356.02,317.415,TRUE,TRUE
023167,BLUE BIRD CORP,0001589526,BLBD,9/30/2022,2022,-8.008,366.126,356.02,TRUE,TRUE
023167,BLUE BIRD CORP,0001589526,BLBD,9/30/2023,2023,-1.757,417.766,366.126,FALSE,FALSE
023170,NORSAT INTL INC,0000748213,NSAT,12/31/2000,2000,-2.009,47.663,33.092,TRUE,TRUE
023170,NORSAT INTL INC,0000748213,NSAT,12/31/2001,2001,-1.274,20.025,47.663,TRUE,TRUE
023170,NORSAT INTL INC,0000748213,NSAT,12/31/2002,2002,-1.659,17.026,20.025,TRUE,TRUE
023170,NORSAT INTL INC,0000748213,NSAT,12/31/2003,2003,-1.233,9.515,17.026,TRUE,TRUE
023195,MATRIX SERVICE CO,0000866273,MTRX,5/31/2001,2000,-0.608,83.721,78.306,FALSE,TRUE
023195,MATRIX SERVICE CO,0000866273,MTRX,5/31/2002,2001,-0.951,101.19,83.721,TRUE,TRUE
023195,MATRIX SERVICE CO,0000866273,MTRX,5/31/2004,2003,-0.068,221.547,202.939,FALSE,FALSE
023195,MATRIX SERVICE CO,0000866273,MTRX,5/31/2005,2004,-3.654,202.38,221.547,TRUE,TRUE
023195,MATRIX SERVICE CO,0000866273,MTRX,5/31/2006,2005,-0.536,188.276,202.38,FALSE,FALSE
023195,MATRIX SERVICE CO,0000866273,MTRX,5/31/2007,2006,-0.073,242.909,188.276,FALSE,FALSE
023195,MATRIX SERVICE CO,0000866273,MTRX,6/30/2020,2020,-14.01,517.31,633.394,TRUE,TRUE
023195,MATRIX SERVICE CO,0000866273,MTRX,6/30/2021,2021,-6.756,467.556,517.31,TRUE,TRUE
023195,MATRIX SERVICE CO,0000866273,MTRX,6/30/2022,2022,-0.646,440.793,467.556,FALSE,FALSE
023195,MATRIX SERVICE CO,0000866273,MTRX,6/30/2023,2023,-3.142,400.504,440.793,FALSE,TRUE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2016,2015,-20.817,1071.683,1129.924,TRUE,TRUE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2017,2016,-1.79,1299.832,1071.683,FALSE,FALSE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2018,2017,-5.429,1039.211,1299.832,FALSE,FALSE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2019,2018,-4.835,946.18,1039.211,FALSE,FALSE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2020,2019,-15.285,1156.432,946.18,TRUE,TRUE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2021,2020,-11.555,1038.418,1156.432,FALSE,TRUE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2022,2021,-3.075,1071.553,1038.418,FALSE,FALSE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2023,2022,-10.103,980.779,1071.553,FALSE,TRUE
023208,BARNES & NOBLE EDUCATION INC,0001634117,BNED,4/30/2024,2023,-20.748,905.084,980.779,TRUE,TRUE
023220,ORBITAL ATK INC,0000866121,OA,3/31/2004,2003,-8,2833.329,2479.264,FALSE,FALSE
023220,ORBITAL ATK INC,0000866121,OA,3/31/2005,2004,-11.9,3015.81,2833.329,FALSE,FALSE
023220,ORBITAL ATK INC,0000866121,OA,3/31/2006,2005,-0.3,2901.98,3015.81,FALSE,FALSE
023220,ORBITAL ATK INC,0000866121,OA,3/31/2012,2011,-8.966,4541.746,4443.845,FALSE,FALSE
023220,ORBITAL ATK INC,0000866121,OA,3/31/2015,2014,-25.6,5504.402,5771.146,FALSE,FALSE
023220,ORBITAL ATK INC,0000866121,OA,12/31/2015,2015,-23.299,5353.556,5504.402,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2002,2002,-0.693,407.688,375.577,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2003,2003,-2.554,393.381,407.688,FALSE,TRUE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2004,2004,-1.33,402.44,393.381,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2009,2009,-2.3,923.687,928.073,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2013,2013,-7.549,1092.328,1033.753,FALSE,TRUE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2014,2014,-1.7,845.906,1092.328,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2015,2015,-6.5,864.208,845.906,FALSE,TRUE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2016,2016,-7.801,978.371,864.208,FALSE,TRUE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2018,2018,-4.84,1265.122,1260.444,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2019,2019,-4.806,1466.72,1265.122,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2020,2020,-7.065,1373.523,1466.72,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2021,2021,-7.665,1577.345,1373.523,FALSE,TRUE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2022,2022,-0.4,1654.456,1577.345,FALSE,FALSE
023224,ESCO TECHNOLOGIES INC,0000866706,ESE,9/30/2023,2023,-3.192,1683.214,1654.456,FALSE,FALSE
023225,CABLE ONE INC,0001632127,CABO,12/31/2019,2019,-7.294,3151.831,2303.234,FALSE,FALSE
023225,CABLE ONE INC,0001632127,CABO,12/31/2020,2020,-2.731,4488.338,3151.831,FALSE,FALSE
023225,CABLE ONE INC,0001632127,CABO,12/31/2021,2021,-0.07,6953.994,4488.338,FALSE,FALSE
023226,INUVO INC,0000829323,INUV,12/31/2013,2013,-0.258,24.936,29.13,FALSE,TRUE
023226,INUVO INC,0000829323,INUV,12/31/2014,2014,-0.082,25.607,24.936,FALSE,FALSE
023238,ETSY INC,0001370637,ETSY,12/31/2017,2017,-13.897,605.583,581.193,TRUE,TRUE
023238,ETSY INC,0001370637,ETSY,12/31/2018,2018,0.249,901.851,605.583,FALSE,FALSE
023238,ETSY INC,0001370637,ETSY,12/31/2023,2023,-26.577,2685.4,2634.961,TRUE,TRUE
023241,OPGEN INC,0001293818,OPGN,12/31/2017,2017,-0.121,6.62,8.984,TRUE,TRUE
023243,KORNIT DIGITAL LTD,0001625791,KRNT,12/31/2017,2017,-0.503,178.374,140.046,FALSE,FALSE
023243,KORNIT DIGITAL LTD,0001625791,KRNT,12/31/2018,2018,-0.321,214.823,178.374,FALSE,FALSE
023243,KORNIT DIGITAL LTD,0001625791,KRNT,12/31/2022,2022,-1.693,957.666,1040.875,FALSE,FALSE
023243,KORNIT DIGITAL LTD,0001625791,KRNT,12/31/2023,2023,-19.375,865.58,957.666,TRUE,TRUE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2015,2015,-4.672,1642.249,1476.43,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2016,2016,-3.139,1690.119,1642.249,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2017,2017,-3.755,1749.549,1690.119,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2018,2018,-7.736,2454.531,1749.549,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2019,2019,-1.992,2603.963,2454.531,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2020,2020,-2.097,2815.283,2603.963,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2021,2021,-0.016,4258.53,2815.283,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2022,2022,0.172,4606.831,4258.53,FALSE,FALSE
023245,TOPBUILD CORP,0001633931,BLD,12/31/2023,2023,-1.923,5162.851,4606.831,FALSE,FALSE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2014,2014,-4.8,492.1,410.7,TRUE,TRUE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2015,2015,-11.6,512.6,492.1,TRUE,TRUE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2016,2016,-7.4,726.3,512.6,TRUE,TRUE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2017,2017,-12,1232.9,726.3,TRUE,TRUE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2018,2018,-7.2,1581.5,1232.9,FALSE,TRUE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2019,2019,-83.4,2716.6,1581.5,TRUE,TRUE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2020,2020,-8,3292.6,2716.6,FALSE,FALSE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2021,2021,-8.1,3551.6,3292.6,FALSE,FALSE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2022,2022,-1.4,4162.2,3551.6,FALSE,FALSE
023249,LUMENTUM HOLDINGS INC,0001633978,LITE,6/30/2023,2023,-28.1,4632.1,4162.2,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2001,2001,-3.306,619.118,543.571,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2002,2002,-5.123,688.755,619.118,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2003,2003,-4.339,731.568,688.755,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2005,2005,0.219,628.386,658.367,FALSE,FALSE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2006,2006,-4.241,812.241,628.386,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2007,2007,-13.442,802.598,812.241,TRUE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2008,2008,-6.836,761.973,802.598,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2009,2009,-22.801,646.485,761.973,TRUE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2010,2010,-19.761,631.777,646.485,TRUE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2011,2011,-1.126,628.325,631.777,FALSE,FALSE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2012,2012,0.085,644.788,628.325,FALSE,FALSE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2013,2013,-8.382,617.285,644.788,TRUE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2014,2014,-4.614,654.434,617.285,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2015,2015,-4.551,607.308,654.434,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2016,2016,-0.203,577.409,607.308,FALSE,FALSE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2018,2018,-0.535,530.433,568.222,FALSE,FALSE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2019,2019,-8.498,510.351,530.433,TRUE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2020,2020,-6.255,622.789,510.351,TRUE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2021,2021,-2.06,683.245,622.789,FALSE,FALSE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2022,2022,4.461,719.895,683.245,FALSE,TRUE
023252,ETHAN ALLEN INTERIORS INC,0000896156,ETD,6/30/2023,2023,3.72,745.453,719.895,FALSE,TRUE
023291,BIOLASE INC,0000811240,BIOLQ,12/31/2006,2006,-0.4,48.578,45.129,FALSE,TRUE
023291,BIOLASE INC,0000811240,BIOLQ,12/31/2007,2007,-0.802,44.308,48.578,TRUE,TRUE
023296,ENVIVA INC,0001592057,EVVAQ,12/31/2015,2015,-0.4,574.547,384.489,FALSE,FALSE
023296,ENVIVA INC,0001592057,EVVAQ,12/31/2022,2022,-20.813,2551.44,1924.147,TRUE,TRUE
023296,ENVIVA INC,0001592057,EVVAQ,12/31/2023,2023,-19.842,2530.809,2551.44,FALSE,TRUE
023335,ADURO BIOTECH INC,,ADRO,12/31/2019,2019,-2.5,291.313,357.504,FALSE,TRUE
023337,TYME TECHNOLOGIES INC,0001537917,TYME,3/31/2019,2018,-2.471,17.517,31.018,TRUE,TRUE
023337,TYME TECHNOLOGIES INC,0001537917,TYME,3/31/2021,2020,-0.322,110.263,29.501,TRUE,TRUE
023337,TYME TECHNOLOGIES INC,0001537917,TYME,3/31/2022,2021,-2.437,88.015,110.263,TRUE,TRUE
023339,ZEVRA THERAPEUTICS INC,0001434647,ZVRA,12/31/2016,2016,-3.01,84.887,55.723,TRUE,TRUE
023339,ZEVRA THERAPEUTICS INC,0001434647,ZVRA,12/31/2018,2018,-1.636,26.746,52.456,TRUE,TRUE
023339,ZEVRA THERAPEUTICS INC,0001434647,ZVRA,12/31/2020,2020,-0.828,11.209,10.507,TRUE,TRUE
023354,JOURNAL MEDIA GROUP INC,0001622893,JMG,12/31/2015,2015,-2.517,359.456,234.646,TRUE,TRUE
023363,ZAIS GROUP HLDGS INC,0001562214,ZAIS,12/31/2016,2016,-0.995,514.145,93.211,TRUE,TRUE
023391,NORTH STATE TELECOMMUN CORP,,NORSA,12/31/2017,2017,-1.889,242.118,237.054,FALSE,TRUE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2014,2014,-0.849,3324.561,3963.57,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2015,2015,-2.729,3391.93,3324.561,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2016,2016,0.319,3692.39,3391.93,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2017,2017,-3.671,7320.006,3692.39,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2018,2018,-30.419,7380.978,7320.006,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2019,2019,-66.452,9609.37,7380.978,FALSE,TRUE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2020,2020,-9.608,10082.179,9609.37,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2021,2021,-28.138,10319.971,10082.179,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2022,2022,-6.982,10583.241,10319.971,FALSE,FALSE
023432,VIRTU FINANCIAL INC,0001592386,VIRT,12/31/2023,2023,-0.455,14466.384,10583.241,FALSE,FALSE
023433,BLACK STONE MINERALS LP,0001621434,BSM,12/31/2015,2015,-4.208,1061.436,1326.782,FALSE,FALSE
023433,BLACK STONE MINERALS LP,0001621434,BSM,12/31/2020,2020,-4.815,1243.978,1545.208,FALSE,FALSE
023464,OPTIMIZERX CORP,0001448431,OPRX,12/31/2023,2023,-0.495,183.374,134.651,FALSE,FALSE
023465,LOUISVILLE GAS AND ELECTRIC,0000060549,PPL6,12/31/2001,2001,-144.385,2448.354,2226.084,TRUE,TRUE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2005,2005,-2.765,4702.165,1939.081,FALSE,FALSE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2013,2013,-2,4378,4526,FALSE,FALSE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2014,2014,-9,4204,4378,FALSE,FALSE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2015,2015,-7,4259,4204,FALSE,FALSE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2016,2016,-3,4284,4259,FALSE,FALSE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2017,2017,-1,4441,4284,FALSE,FALSE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2019,2019,-24,3715,3843,FALSE,TRUE
023485,COVANTA HOLDING CORP,0000225648,CVA,12/31/2020,2020,-5,3706,3715,FALSE,FALSE
023496,GENNUM CORP,,GND.,11/30/2006,2006,-1.964,170.432,159.564,TRUE,TRUE
023496,GENNUM CORP,,GND.,11/30/2009,2009,-8.86,175.172,197.419,TRUE,TRUE
023496,GENNUM CORP,,GND.,11/30/2011,2011,-1.574,212.274,194.743,FALSE,TRUE
023500,CATHAY GENERAL BANCORP,0000861842,CATY,12/31/2023,2023,-0.671,23081.534,21947.976,FALSE,FALSE
023528,INFOCUS CORP,0000845434,INFS,12/31/2002,2002,-5.818,472.908,504.641,TRUE,TRUE
023528,INFOCUS CORP,0000845434,INFS,12/31/2003,2003,-6.65,366.098,472.908,TRUE,TRUE
023528,INFOCUS CORP,0000845434,INFS,12/31/2004,2004,-1.95,383.873,366.098,FALSE,TRUE
023528,INFOCUS CORP,0000845434,INFS,12/31/2005,2005,-11.05,263.888,383.873,TRUE,TRUE
023528,INFOCUS CORP,0000845434,INFS,12/31/2006,2006,-5.425,182.256,263.888,TRUE,TRUE
023528,INFOCUS CORP,0000845434,INFS,12/31/2007,2007,-8.375,172.991,182.256,TRUE,TRUE
023528,INFOCUS CORP,0000845434,INFS,12/31/2008,2008,-5.53,108.228,172.991,TRUE,TRUE
023535,EMTEC INC,0000005117,ETEC.1,8/31/2007,2007,-0.125,57.807,52.025,FALSE,FALSE
023537,CONSOL COAL RESOURCES LP,0001637558,CCR,12/31/2017,2017,-1.402,494.239,504.296,FALSE,FALSE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2015,2015,-10.59,331.58,343.83,TRUE,TRUE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2016,2016,-8.15,613.37,331.58,TRUE,TRUE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2017,2017,-10.2,661.03,613.37,TRUE,TRUE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2018,2018,-23.1,521.35,661.03,TRUE,TRUE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2019,2019,-15.48,421.04,521.35,TRUE,TRUE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2020,2020,-2.8,456.49,421.04,FALSE,TRUE
023540,HORIZON GLOBAL CORP,0001637655,HZN,12/31/2021,2021,-0.47,438.92,456.49,FALSE,FALSE
023546,DAYFORCE INC,0001725057,DAY,12/31/2020,2020,-16.4,6701.3,6085.7,FALSE,FALSE
023546,DAYFORCE INC,0001725057,DAY,12/31/2022,2022,-21,7917.2,7166.2,FALSE,FALSE
023546,DAYFORCE INC,0001725057,DAY,12/31/2023,2023,-4.7,9010.9,7917.2,FALSE,FALSE
023555,COLLEGIUM PHARMACEUTICAL INC,0001267565,COLL,12/31/2021,2021,-4.578,692.077,643.841,FALSE,TRUE
023557,DAVIDSTEA INC,0001627606,DTEAF,1/31/2017,2016,-1.267,174.334,158.972,FALSE,TRUE
023557,DAVIDSTEA INC,0001627606,DTEAF,1/31/2018,2017,-2.074,147.936,174.334,TRUE,TRUE
023557,DAVIDSTEA INC,0001627606,DTEAF,1/31/2019,2018,-1.28,122.5,147.936,FALSE,TRUE
023557,DAVIDSTEA INC,0001627606,DTEAF,1/31/2021,2020,-56.327,81.242,139.659,TRUE,TRUE
023557,DAVIDSTEA INC,0001627606,DTEAF,1/31/2022,2021,76.857,78.602,81.242,TRUE,TRUE
023557,DAVIDSTEA INC,0001627606,DTEAF,1/31/2023,2022,-0.358,62.593,78.602,FALSE,FALSE
023563,TROIKA MEDIA GROUP INC,0001021096,TRKAQ,6/30/2022,2022,-5.591,204.306,43.891,TRUE,TRUE
023569,MILACRON HOLDINGS CORP,0001637913,MCRN,12/31/2014,2014,-12.9,1790.7,1794.2,FALSE,TRUE
023569,MILACRON HOLDINGS CORP,0001637913,MCRN,12/31/2015,2015,-23.6,1696.3,1790.7,TRUE,TRUE
023569,MILACRON HOLDINGS CORP,0001637913,MCRN,12/31/2016,2016,-37.6,1722,1696.3,TRUE,TRUE
023569,MILACRON HOLDINGS CORP,0001637913,MCRN,12/31/2017,2017,-65.1,1858.8,1722,TRUE,TRUE
023569,MILACRON HOLDINGS CORP,0001637913,MCRN,12/31/2018,2018,-51,1732.5,1858.8,TRUE,TRUE
023574,ADAPTIMMUNE THERAPEUTICS,0001621227,ADAP,12/31/2022,2022,-2.285,328.916,469.545,FALSE,FALSE
023574,ADAPTIMMUNE THERAPEUTICS,0001621227,ADAP,12/31/2023,2023,-1.703,282.616,328.916,FALSE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2006,2006,-7.3,138.944,150.762,TRUE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2007,2007,-0.762,140.663,138.944,FALSE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2008,2008,-1.089,79.388,140.663,FALSE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2009,2009,-0.774,61.966,79.388,FALSE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2010,2010,-2.197,75.532,61.966,TRUE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2011,2011,-1.52,65.419,75.532,TRUE,TRUE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2012,2012,-0.222,56.456,65.419,FALSE,FALSE
023577,TANDY BRANDS ACCESSORIES INC,0000869487,TBACQ,6/30/2013,2013,-3.072,35.176,56.456,TRUE,TRUE
023587,HAYNES INTERNATIONAL INC,0000858655,HAYN,9/30/2016,2016,-0.34,649.601,638.191,FALSE,FALSE
023587,HAYNES INTERNATIONAL INC,0000858655,HAYN,9/30/2017,2017,-1.1,621.819,649.601,FALSE,FALSE
023587,HAYNES INTERNATIONAL INC,0000858655,HAYN,9/30/2018,2018,-1.5,588.694,621.819,FALSE,FALSE
023594,BOJANGLES' INC,0001630132,BOJA,12/31/2017,2017,-0.551,555.468,559.772,FALSE,FALSE
023616,ADVANCED PHOTONIX INC  -CL A,0000869986,API.1,3/31/2008,2007,-1.79,29.703,35.242,TRUE,TRUE
023616,ADVANCED PHOTONIX INC  -CL A,0000869986,API.1,3/31/2009,2008,-0.3,28.041,29.703,TRUE,TRUE
023616,ADVANCED PHOTONIX INC  -CL A,0000869986,API.1,3/31/2010,2009,-0.04,23.855,28.041,FALSE,FALSE
023616,ADVANCED PHOTONIX INC  -CL A,0000869986,API.1,3/31/2014,2013,-0.667,20.201,22.216,TRUE,TRUE
023620,MERA PHARMACEUTICALS INC,0000837490,MRPI,10/31/2002,2002,-0.192,5.521,4.139,TRUE,TRUE
023627,ATYR PHARMA INC,0001339970,ATYR,12/31/2018,2018,-1.3,52.746,89.355,TRUE,TRUE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2014,2014,-6.573,387.837,367.822,TRUE,TRUE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2015,2015,-0.368,503.801,387.837,FALSE,FALSE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2016,2016,-0.211,1316.023,503.801,FALSE,FALSE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2017,2017,-4.376,1343.539,1316.023,FALSE,FALSE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2018,2018,-12.28,1591.083,1343.539,FALSE,TRUE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2019,2019,-6.644,2264.066,1591.083,FALSE,FALSE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2020,2020,-5.6,2109.071,2264.066,FALSE,FALSE
023635,RECIPE UNLIMITED CORP,,RCPUF,12/31/2021,2021,-4.993,2046.25,2109.071,FALSE,FALSE
023650,SHOPIFY INC,0001594805,SHOP,12/31/2023,2023,-148,11299,10757.151,TRUE,TRUE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2001,2001,-94.027,28484.14,23994.092,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2005,2005,-52.105,23689.921,28030.429,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2006,2006,-261.3,24337.907,23689.921,TRUE,TRUE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2007,2007,-78.856,20362.423,24337.907,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2008,2008,-50.108,18918.705,20362.423,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2009,2009,-35.83,19968.776,18918.705,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2010,2010,-31.846,19538.603,19968.776,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2011,2011,-19.46,19433.554,19538.603,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2012,2012,2.637,19887.125,19433.554,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2013,2013,-31.692,20864.162,19887.125,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2014,2014,-78.657,17108.394,20864.162,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2015,2015,-132.48,17244.092,17108.394,FALSE,TRUE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2016,2016,-213.15,38277.38,17244.092,TRUE,TRUE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2017,2017,-85.356,40719.716,38277.38,FALSE,FALSE
023667,KONINKLIJKE AHOLD DELHAIZE,0000854499,ADRNY,12/31/2018,2018,-24.043,38160.582,40719.716,FALSE,FALSE
